股票代碼,股票名稱,本月成交量(千股),預期回報,日期
2511,太子 PHD,30683.069,0.0622406639004149,2015-02-01
6209,今國光學 KINKO,29349.569,0.0252100840336133,2015-02-01
2801,彰銀 C.H.B,68599.573,0.0336134453781511,2015-02-01
2367,燿華 Unitech,52791.893,0.0577617328519856,2015-02-01
2349,錸德 RITEK,60061.209,-0.0080862533692721,2015-02-01
2352,佳世達 Qisda,86922.947,0.0,2015-02-01
3017,奇鋐 AVC,26811.481,-0.0020618556701031,2015-02-01
9904,寶成工業 Pou Chen,122080.297,0.0473988439306357,2015-02-01
2323,中環 CMC,41870.66,-0.0202702702702704,2015-02-01
6176,瑞儀 ROEC,34843.829,0.0298507462686567,2015-02-01
2329,華泰 OSE,41726.247,-0.0143369175627239,2015-02-01
1301,台灣塑膠 FPC,78548.056,0.0130718954248366,2015-02-01
1216,統一企業 PEC,118684.788,0.0455445544554454,2015-02-01
2449,京元電 KYEC,100825.395,0.0,2015-02-01
2913,臺灣農林 TTC,27601.492,0.0056497175141243,2015-02-01
1326,台灣化纖 FCFC,63777.541,0.0383480825958703,2015-02-01
8163,達方電子 DARFON,11645.391,0.0196078431372547,2015-02-01
1301,台灣塑膠 FPC,113514.06,-0.0206451612903225,2015-03-01
9904,寶成工業 Pou Chen,273442.746,-0.0331125827814569,2015-03-01
1326,台灣化纖 FCFC,74284.005,0.0198863636363635,2015-03-01
6285,啟碁 WNC,50050.31,-0.0230978260869563,2015-03-01
2913,臺灣農林 TTC,38163.523,-0.0393258426966291,2015-03-01
2511,太子 PHD,34455.16,0.0117187499999998,2015-03-01
1216,統一企業 PEC,159766.853,-0.0075757575757575,2015-03-01
6176,瑞儀 ROEC,107645.468,-0.0589371980676328,2015-03-01
3017,奇鋐 AVC,192733.464,0.1942148760330578,2015-03-01
2449,京元電 KYEC,274907.153,0.069548872180451,2015-03-01
2801,彰銀 C.H.B,126454.033,-0.0189701897018969,2015-03-01
6209,今國光學 KINKO,14189.965,-0.0942622950819671,2015-03-01
2329,華泰 OSE,291464.976,0.109090909090909,2015-03-01
2426,鼎元 Tyntek,93498.079,0.1693548387096773,2015-03-01
2323,中環 CMC,102972.352,-0.0367816091954021,2015-03-01
2352,佳世達 Qisda,262604.946,-0.0104166666666666,2015-03-01
8163,達方電子 DARFON,40863.425,0.032967032967033,2015-03-01
2406,國碩 Gigastorage,128711.333,0.0655105973025047,2015-03-01
2367,燿華 Unitech,128446.514,-0.0136518771331058,2015-03-01
2349,錸德 RITEK,116531.606,-0.1032608695652174,2015-03-01
2406,國碩 Gigastorage,139774.842,-0.0289330922242313,2015-04-01
2913,臺灣農林 TTC,46722.63,0.0204678362573098,2015-04-01
6209,今國光學 KINKO,9354.397,-0.0497737556561086,2015-04-01
1216,統一企業 PEC,182900.896,-0.0400763358778626,2015-04-01
2329,華泰 OSE,98353.711,0.062295081967213,2015-04-01
3017,奇鋐 AVC,215665.502,-0.0709342560553632,2015-04-01
2426,鼎元 Tyntek,163724.931,0.1551724137931034,2015-04-01
2349,錸德 RITEK,107739.352,-0.0515151515151514,2015-04-01
2323,中環 CMC,197884.454,-0.090692124105012,2015-04-01
2367,燿華 Unitech,86448.92,-0.0380622837370241,2015-04-01
2352,佳世達 Qisda,119405.186,-0.056140350877193,2015-04-01
1326,台灣化纖 FCFC,148857.938,0.0891364902506964,2015-04-01
6285,啟碁 WNC,131635.701,0.1335187760778858,2015-04-01
2801,彰銀 C.H.B,229739.005,0.0359116022099446,2015-04-01
1301,台灣塑膠 FPC,132780.318,0.0395256916996047,2015-04-01
2449,京元電 KYEC,126892.228,-0.0175746924428822,2015-04-01
2511,太子 PHD,38555.289,0.0231660231660232,2015-04-01
6176,瑞儀 ROEC,89735.565,0.0369609856262833,2015-04-01
9904,寶成工業 Pou Chen,196027.784,-0.0171232876712328,2015-04-01
8163,達方電子 DARFON,19954.857,0.0079787234042552,2015-04-01
1326,台灣化纖 FCFC,78599.595,-0.0396419437340154,2015-05-01
2406,國碩 Gigastorage,96905.151,-0.1229050279329609,2015-05-01
2801,彰銀 C.H.B,229121.226,-0.0426666666666667,2015-05-01
2329,華泰 OSE,93720.251,-0.0648148148148147,2015-05-01
2511,太子 PHD,33499.04,-0.0981132075471698,2015-05-01
6209,今國光學 KINKO,8486.361,-0.0928571428571428,2015-05-01
2913,臺灣農林 TTC,69563.559,0.002865329512894,2015-05-01
2367,燿華 Unitech,102943.463,-0.0791366906474819,2015-05-01
3017,奇鋐 AVC,90870.803,0.0093109869646182,2015-05-01
6285,啟碁 WNC,142582.388,0.1619631901840491,2015-05-01
2352,佳世達 Qisda,152668.866,0.0148698884758365,2015-05-01
2449,京元電 KYEC,81402.695,-0.0178890876565295,2015-05-01
2323,中環 CMC,112268.627,-0.0498687664041994,2015-05-01
2426,鼎元 Tyntek,72448.826,-0.0567164179104477,2015-05-01
6176,瑞儀 ROEC,95870.125,0.1138613861386138,2015-05-01
9904,寶成工業 Pou Chen,180927.177,0.0220673635307782,2015-05-01
8163,達方電子 DARFON,33395.621,-0.0211081794195249,2015-05-01
1301,台灣塑膠 FPC,108090.773,-0.0456273764258556,2015-05-01
2349,錸德 RITEK,136368.047,-0.0255591054313099,2015-05-01
1216,統一企業 PEC,224635.853,0.0874751491053679,2015-05-01
9904,寶成工業 Pou Chen,193373.748,0.0,2015-06-01
2511,太子 PHD,21820.458,-0.0251046025104601,2015-06-01
2349,錸德 RITEK,405971.453,0.0721311475409836,2015-06-01
2367,燿華 Unitech,64031.965,-0.0390625,2015-06-01
2329,華泰 OSE,63239.238,-0.165016501650165,2015-06-01
2449,京元電 KYEC,91468.273,-0.0182149362477231,2015-06-01
2406,國碩 Gigastorage,91141.738,-0.0360934182590234,2015-06-01
6176,瑞儀 ROEC,79377.522,0.0177777777777777,2015-06-01
1216,統一企業 PEC,162362.147,0.0,2015-06-01
6285,啟碁 WNC,106177.71,-0.074973600844773,2015-06-01
1326,台灣化纖 FCFC,78274.525,-0.0119840213049266,2015-06-01
2323,中環 CMC,214019.094,0.011049723756906,2015-06-01
2913,臺灣農林 TTC,45583.611,-0.1028571428571429,2015-06-01
3017,奇鋐 AVC,209195.284,0.0018450184501843,2015-06-01
2352,佳世達 Qisda,160422.601,-0.1208791208791209,2015-06-01
2426,鼎元 Tyntek,51052.376,-0.0443037974683544,2015-06-01
2801,彰銀 C.H.B,181820.576,-0.0139275766016713,2015-06-01
6209,今國光學 KINKO,39560.729,-0.1286089238845144,2015-06-01
1301,台灣塑膠 FPC,92413.332,-0.0358565737051793,2015-06-01
8163,達方電子 DARFON,18541.724,-0.0970350404312668,2015-06-01
6176,瑞儀 ROEC,124778.434,-0.1790393013100436,2015-07-01
2801,彰銀 C.H.B,151430.727,-0.0028248587570621,2015-07-01
9904,寶成工業 Pou Chen,214673.884,0.0181818181818181,2015-07-01
1326,台灣化纖 FCFC,80397.387,0.0080862533692721,2015-07-01
1216,統一企業 PEC,255704.958,0.016453382084095,2015-07-01
2913,臺灣農林 TTC,49336.928,-0.1210191082802547,2015-07-01
2426,鼎元 Tyntek,45917.865,-0.2052980132450331,2015-07-01
6285,啟碁 WNC,66965.529,-0.1038812785388127,2015-07-01
2406,國碩 Gigastorage,103439.535,-0.1211453744493392,2015-07-01
6209,今國光學 KINKO,13142.215,-0.1295180722891567,2015-07-01
2449,京元電 KYEC,147304.459,-0.209647495361781,2015-07-01
2352,佳世達 Qisda,166604.971,-0.2358333333333333,2015-07-01
1301,台灣塑膠 FPC,94039.005,-0.0358126721763084,2015-07-01
2323,中環 CMC,122429.332,-0.1584699453551912,2015-07-01
8163,達方電子 DARFON,24025.836,-0.1373134328358209,2015-07-01
2329,華泰 OSE,49682.047,-0.08300395256917,2015-07-01
2349,錸德 RITEK,119412.03,-0.1223241590214067,2015-07-01
2511,太子 PHD,28433.196,-0.1484978540772532,2015-07-01
2367,燿華 Unitech,60941.685,-0.0609756097560975,2015-07-01
3017,奇鋐 AVC,95807.688,-0.2007366482504604,2015-07-01
8163,達方電子 DARFON,21639.336,0.0034602076124567,2015-08-01
2323,中環 CMC,264166.572,-0.1396103896103896,2015-08-01
2406,國碩 Gigastorage,84138.753,-0.1979949874686716,2015-08-01
1216,統一企業 PEC,383404.822,0.0431654676258992,2015-08-01
6285,啟碁 WNC,117435.953,-0.221656050955414,2015-08-01
3017,奇鋐 AVC,83925.991,-0.1336405529953916,2015-08-01
2329,華泰 OSE,56053.872,-0.0689655172413792,2015-08-01
2511,太子 PHD,39428.859,-0.0695564516129031,2015-08-01
2426,鼎元 Tyntek,36866.315,-0.0958333333333333,2015-08-01
2801,彰銀 C.H.B,216218.487,-0.1048158640226627,2015-08-01
2352,佳世達 Qisda,181044.283,0.0577971646673936,2015-08-01
9904,寶成工業 Pou Chen,258101.34,0.1741071428571429,2015-08-01
2913,臺灣農林 TTC,45724.243,-0.0471014492753623,2015-08-01
2367,燿華 Unitech,45912.027,-0.1082251082251082,2015-08-01
6209,今國光學 KINKO,28165.091,0.055363321799308,2015-08-01
1326,台灣化纖 FCFC,104564.175,-0.0695187165775401,2015-08-01
2449,京元電 KYEC,101277.145,-0.0187793427230047,2015-08-01
1301,台灣塑膠 FPC,126745.592,0.0242857142857143,2015-08-01
6176,瑞儀 ROEC,152899.104,0.0085106382978723,2015-08-01
2349,錸德 RITEK,172317.597,0.0069686411149825,2015-08-01
1301,台灣塑膠 FPC,99682.416,-0.0320781032078102,2015-09-01
2352,佳世達 Qisda,180760.285,0.0412371134020618,2015-09-01
6176,瑞儀 ROEC,151823.711,0.0706751054852321,2015-09-01
2406,國碩 Gigastorage,73490.991,0.20625,2015-09-01
2367,燿華 Unitech,29795.256,-0.0145631067961165,2015-09-01
8163,達方電子 DARFON,18837.554,0.2413793103448276,2015-09-01
6285,啟碁 WNC,113127.883,0.1211129296235679,2015-09-01
2426,鼎元 Tyntek,54331.799,0.1152073732718894,2015-09-01
2329,華泰 OSE,57712.206,0.0972222222222221,2015-09-01
6209,今國光學 KINKO,17540.67,0.0327868852459016,2015-09-01
2801,彰銀 C.H.B,184708.959,0.0253164556962024,2015-09-01
1326,台灣化纖 FCFC,71910.181,-0.0402298850574712,2015-09-01
2349,錸德 RITEK,167485.882,0.0069204152249135,2015-09-01
2323,中環 CMC,235251.257,0.4867924528301887,2015-09-01
3017,奇鋐 AVC,174865.752,0.348404255319149,2015-09-01
2511,太子 PHD,22133.163,0.0758396533044419,2015-09-01
2449,京元電 KYEC,98405.823,0.0,2015-09-01
1216,統一企業 PEC,225828.081,-0.0172413793103448,2015-09-01
9904,寶成工業 Pou Chen,199867.115,-0.061787072243346,2015-09-01
2913,臺灣農林 TTC,35332.786,0.0684410646387833,2015-09-01
3017,奇鋐 AVC,160715.058,0.0374753451676528,2015-10-01
2329,華泰 OSE,60572.979,-0.0042194092827003,2015-10-01
8163,達方電子 DARFON,10310.088,-0.0555555555555555,2015-10-01
2367,燿華 Unitech,44389.372,0.1428571428571428,2015-10-01
2352,佳世達 Qisda,201882.144,0.0940594059405941,2015-10-01
2426,鼎元 Tyntek,109055.331,0.2727272727272728,2015-10-01
1301,台灣塑膠 FPC,161916.527,0.0878962536023053,2015-10-01
2323,中環 CMC,149834.092,-0.0076142131979694,2015-10-01
2449,京元電 KYEC,120945.872,-0.0047846889952152,2015-10-01
2349,錸德 RITEK,121287.053,0.0137457044673539,2015-10-01
9904,寶成工業 Pou Chen,210642.361,-0.0678824721377913,2015-10-01
6209,今國光學 KINKO,19632.794,0.0952380952380952,2015-10-01
2913,臺灣農林 TTC,40357.741,0.0142348754448398,2015-10-01
2801,彰銀 C.H.B,125141.09,0.0432098765432098,2015-10-01
6285,啟碁 WNC,154807.869,0.2525547445255474,2015-10-01
6176,瑞儀 ROEC,91603.48,-0.0049261083743842,2015-10-01
2406,國碩 Gigastorage,119888.723,0.3186528497409325,2015-10-01
2511,太子 PHD,17725.626,0.0171198388721047,2015-10-01
1216,統一企業 PEC,174668.852,-0.0350877192982456,2015-10-01
1326,台灣化纖 FCFC,92517.756,0.1152694610778443,2015-10-01
6209,今國光學 KINKO,9420.526,-0.1130434782608695,2015-11-01
1301,台灣塑膠 FPC,120886.141,-0.0238410596026489,2015-11-01
2426,鼎元 Tyntek,113773.932,-0.0292207792207792,2015-11-01
2367,燿華 Unitech,48346.565,0.0043103448275862,2015-11-01
6285,啟碁 WNC,110128.038,0.05011655011655,2015-11-01
2323,中環 CMC,131326.27,-0.1508951406649617,2015-11-01
2449,京元電 KYEC,133662.784,-0.0360576923076923,2015-11-01
2352,佳世達 Qisda,249244.623,0.0859728506787329,2015-11-01
2406,國碩 Gigastorage,236177.015,0.3320235756385069,2015-11-01
1216,統一企業 PEC,202866.828,-0.0218181818181818,2015-11-01
2329,華泰 OSE,57802.822,-0.0423728813559322,2015-11-01
9904,寶成工業 Pou Chen,142025.921,-0.0554347826086955,2015-11-01
2913,臺灣農林 TTC,27817.564,-0.0771929824561403,2015-11-01
2801,彰銀 C.H.B,123633.807,-0.0532544378698224,2015-11-01
2511,太子 PHD,16500.357,-0.1089108910891088,2015-11-01
6176,瑞儀 ROEC,112601.151,-0.1544554455445544,2015-11-01
2349,錸德 RITEK,132594.508,-0.0237288135593221,2015-11-01
3017,奇鋐 AVC,187991.835,0.0019011406844106,2015-11-01
8163,達方電子 DARFON,19405.722,0.0323529411764706,2015-11-01
1326,台灣化纖 FCFC,89025.502,-0.0523489932885906,2015-11-01
2349,錸德 RITEK,134161.494,0.0069444444444444,2015-12-01
9904,寶成工業 Pou Chen,126825.937,-0.0080552359033372,2015-12-01
2449,京元電 KYEC,149281.64,0.0748129675810473,2015-12-01
1301,台灣塑膠 FPC,131415.262,0.044776119402985,2015-12-01
6176,瑞儀 ROEC,86233.591,-0.1170960187353629,2015-12-01
1216,統一企業 PEC,144593.734,0.0204460966542751,2015-12-01
8163,達方電子 DARFON,53471.305,0.0968660968660968,2015-12-01
2801,彰銀 C.H.B,86495.855,-0.01875,2015-12-01
2323,中環 CMC,124504.952,0.0421686746987952,2015-12-01
1326,台灣化纖 FCFC,83630.908,0.0481586402266289,2015-12-01
2352,佳世達 Qisda,266595.693,-0.0875,2015-12-01
2426,鼎元 Tyntek,163225.314,0.0535117056856187,2015-12-01
2329,華泰 OSE,43707.369,0.0265486725663715,2015-12-01
6209,今國光學 KINKO,10737.932,-0.0163398692810457,2015-12-01
2913,臺灣農林 TTC,54120.49,0.1216730038022813,2015-12-01
3017,奇鋐 AVC,449479.889,0.0910815939278936,2015-12-01
2406,國碩 Gigastorage,406282.48,0.0471976401179941,2015-12-01
6285,啟碁 WNC,68050.267,-0.0266370699223084,2015-12-01
2511,太子 PHD,19291.443,0.0444444444444444,2015-12-01
2367,燿華 Unitech,86449.033,0.1158798283261802,2015-12-01
9904,寶成工業 Pou Chen,175710.849,-0.0487238979118329,2016-01-01
6176,瑞儀 ROEC,126408.201,-0.1246684350132626,2016-01-01
6209,今國光學 KINKO,6656.203,0.0232558139534883,2016-01-01
6285,啟碁 WNC,60895.064,0.0045610034207524,2016-01-01
2511,太子 PHD,18535.01,-0.0223404255319149,2016-01-01
2426,鼎元 Tyntek,57035.68,-0.0793650793650793,2016-01-01
3017,奇鋐 AVC,195732.638,0.0034782608695652,2016-01-01
2913,臺灣農林 TTC,51089.431,-0.0610169491525423,2016-01-01
2367,燿華 Unitech,36673.18,-0.1,2016-01-01
1216,統一企業 PEC,189717.959,0.005464480874317,2016-01-01
2352,佳世達 Qisda,128154.915,-0.0684931506849315,2016-01-01
2349,錸德 RITEK,106367.636,-0.0793103448275862,2016-01-01
2323,中環 CMC,85204.141,-0.0606936416184971,2016-01-01
2329,華泰 OSE,30500.194,-0.021551724137931,2016-01-01
2801,彰銀 C.H.B,119270.865,0.0605095541401273,2016-01-01
1326,台灣化纖 FCFC,98390.149,-0.0364864864864865,2016-01-01
2406,國碩 Gigastorage,246635.809,-0.0873239436619718,2016-01-01
8163,達方電子 DARFON,27657.977,-0.0571428571428572,2016-01-01
2449,京元電 KYEC,105227.683,0.0185614849187934,2016-01-01
1301,台灣塑膠 FPC,146224.373,-0.0064935064935064,2016-01-01
9904,寶成工業 Pou Chen,108275.706,0.0060975609756097,2016-02-01
2801,彰銀 C.H.B,64034.533,-0.0210210210210208,2016-02-01
2913,臺灣農林 TTC,18132.882,0.0216606498194946,2016-02-01
2329,華泰 OSE,23315.398,0.066079295154185,2016-02-01
1301,台灣塑膠 FPC,60680.275,0.0326797385620915,2016-02-01
2406,國碩 Gigastorage,118830.276,-0.0277777777777777,2016-02-01
2367,燿華 Unitech,13593.242,0.0085470085470086,2016-02-01
1326,台灣化纖 FCFC,47949.407,0.0490883590462833,2016-02-01
1216,統一企業 PEC,124428.832,0.0380434782608694,2016-02-01
6285,啟碁 WNC,46431.55,-0.0261066969353007,2016-02-01
2426,鼎元 Tyntek,41998.638,0.0620689655172414,2016-02-01
2511,太子 PHD,10536.083,0.0250272034820457,2016-02-01
6176,瑞儀 ROEC,58099.613,-0.003030303030303,2016-02-01
6209,今國光學 KINKO,23111.827,0.1136363636363635,2016-02-01
8163,達方電子 DARFON,14359.041,0.0275482093663911,2016-02-01
3017,奇鋐 AVC,94892.336,0.0277296360485267,2016-02-01
2352,佳世達 Qisda,63081.23,0.0294117647058824,2016-02-01
2449,京元電 KYEC,111684.127,0.1913439635535307,2016-02-01
2349,錸德 RITEK,57592.535,0.0262172284644195,2016-02-01
2323,中環 CMC,61529.153,0.1107692307692307,2016-02-01
2352,佳世達 Qisda,124200.086,-0.0095238095238094,2016-03-01
1216,統一企業 PEC,208452.224,-0.0139616055846421,2016-03-01
6176,瑞儀 ROEC,150208.384,-0.0516717325227963,2016-03-01
2801,彰銀 C.H.B,115606.113,0.0122699386503067,2016-03-01
1301,台灣塑膠 FPC,151858.902,0.0101265822784809,2016-03-01
1326,台灣化纖 FCFC,124270.653,0.072192513368984,2016-03-01
9904,寶成工業 Pou Chen,165694.068,-0.006060606060606,2016-03-01
6285,啟碁 WNC,85867.698,0.0046620046620047,2016-03-01
3017,奇鋐 AVC,124182.432,-0.0522765598650926,2016-03-01
2449,京元電 KYEC,260974.649,0.0936902485659657,2016-03-01
2426,鼎元 Tyntek,49893.024,-0.0746753246753247,2016-03-01
2913,臺灣農林 TTC,58504.704,0.0494699646643109,2016-03-01
6209,今國光學 KINKO,17080.928,-0.0699708454810495,2016-03-01
2511,太子 PHD,90017.887,0.2685774946921443,2016-03-01
2406,國碩 Gigastorage,153055.648,-0.1301587301587302,2016-03-01
2367,燿華 Unitech,50311.262,0.0,2016-03-01
2329,華泰 OSE,85452.475,0.0785123966942149,2016-03-01
8163,達方電子 DARFON,80459.35,0.1528150134048258,2016-03-01
2323,中環 CMC,79408.901,-0.0360110803324099,2016-03-01
2349,錸德 RITEK,121962.773,-0.0036496350364964,2016-03-01
9904,寶成工業 Pou Chen,119417.038,-0.0073170731707316,2016-04-01
2801,彰銀 C.H.B,97699.617,0.0212121212121212,2016-04-01
2367,燿華 Unitech,14886.338,-0.0508474576271187,2016-04-01
1326,台灣化纖 FCFC,123816.972,0.027431421446384,2016-04-01
6209,今國光學 KINKO,4645.592,-0.109717868338558,2016-04-01
2449,京元電 KYEC,130000.834,-0.0034965034965035,2016-04-01
6285,啟碁 WNC,52364.367,-0.0255220417633411,2016-04-01
8163,達方電子 DARFON,17481.208,-0.0837209302325581,2016-04-01
2913,臺灣農林 TTC,30722.86,0.0,2016-04-01
6176,瑞儀 ROEC,141467.667,-0.2540064102564103,2016-04-01
2349,錸德 RITEK,233215.808,0.0329670329670329,2016-04-01
3017,奇鋐 AVC,42898.536,-0.0960854092526691,2016-04-01
2511,太子 PHD,25312.402,-0.01255230125523,2016-04-01
2323,中環 CMC,56116.487,-0.0574712643678161,2016-04-01
1301,台灣塑膠 FPC,122169.102,0.006265664160401,2016-04-01
2406,國碩 Gigastorage,91167.887,-0.1204379562043794,2016-04-01
2352,佳世達 Qisda,53954.414,-0.0144230769230769,2016-04-01
2426,鼎元 Tyntek,18301.797,-0.1052631578947368,2016-04-01
1216,統一企業 PEC,181470.511,0.0300884955752212,2016-04-01
2329,華泰 OSE,34253.753,-0.0536398467432951,2016-04-01
2323,中環 CMC,69210.495,0.048780487804878,2016-05-01
2352,佳世達 Qisda,67762.005,0.0195121951219511,2016-05-01
1301,台灣塑膠 FPC,116734.523,-0.0161892901618928,2016-05-01
9904,寶成工業 Pou Chen,129697.203,0.0749385749385748,2016-05-01
2511,太子 PHD,17538.119,-0.0423728813559322,2016-05-01
6209,今國光學 KINKO,3977.697,0.0457746478873239,2016-05-01
2449,京元電 KYEC,187846.162,0.0543859649122807,2016-05-01
2367,燿華 Unitech,19796.203,-0.1026785714285713,2016-05-01
8163,達方電子 DARFON,12234.142,-0.0050761421319795,2016-05-01
2329,華泰 OSE,46543.092,0.0364372469635628,2016-05-01
2406,國碩 Gigastorage,95188.459,0.1182572614107882,2016-05-01
2913,臺灣農林 TTC,27244.844,0.0134680134680135,2016-05-01
2801,彰銀 C.H.B,116504.493,-0.0178041543026706,2016-05-01
1326,台灣化纖 FCFC,118593.29,-0.0024271844660194,2016-05-01
3017,奇鋐 AVC,81890.362,-0.0059055118110235,2016-05-01
6176,瑞儀 ROEC,249174.624,0.0805585392051557,2016-05-01
1216,統一企業 PEC,166086.468,0.0670103092783504,2016-05-01
2349,錸德 RITEK,179449.529,-0.0921985815602836,2016-05-01
2426,鼎元 Tyntek,20090.13,0.0196078431372549,2016-05-01
6285,啟碁 WNC,79869.724,-0.069047619047619,2016-05-01
2352,佳世達 Qisda,187906.791,0.090909090909091,2016-06-01
1216,統一企業 PEC,178259.603,0.0225442834138486,2016-06-01
1326,台灣化纖 FCFC,91303.784,-0.0145985401459854,2016-06-01
2349,錸德 RITEK,158209.866,0.0859374999999999,2016-06-01
2801,彰銀 C.H.B,134464.22,0.012084592145015,2016-06-01
2323,中環 CMC,126856.016,0.0930232558139534,2016-06-01
2367,燿華 Unitech,38080.394,0.0398009950248754,2016-06-01
2913,臺灣農林 TTC,46343.649,-0.0099667774086378,2016-06-01
8163,達方電子 DARFON,19239.027,0.0280612244897957,2016-06-01
3017,奇鋐 AVC,49117.826,-0.0415841584158416,2016-06-01
1301,台灣塑膠 FPC,111008.682,-0.0151898734177215,2016-06-01
2511,太子 PHD,29760.872,0.0575221238938051,2016-06-01
2406,國碩 Gigastorage,108029.929,-0.0649350649350649,2016-06-01
2426,鼎元 Tyntek,24598.273,0.0346153846153845,2016-06-01
6209,今國光學 KINKO,28583.17,0.1346801346801348,2016-06-01
2329,華泰 OSE,35681.389,-0.0468750000000001,2016-06-01
6176,瑞儀 ROEC,121215.423,-0.0019880715705764,2016-06-01
6285,啟碁 WNC,47797.604,0.0498721227621482,2016-06-01
2449,京元電子 KYEC,140411.788,-0.0499168053244592,2016-06-01
9904,寶成工業 Pou Chen,111739.808,-0.016,2016-06-01
9904,寶成工業 Pou Chen,128785.601,0.0104529616724739,2016-07-01
2349,錸德 RITEK,525484.932,0.4280575539568347,2016-07-01
8163,達方電子 DARFON,21562.184,-0.1066997518610421,2016-07-01
6209,今國光學 KINKO,39494.638,0.0267062314540058,2016-07-01
6176,瑞儀 ROEC,177568.846,0.0179282868525896,2016-07-01
2913,臺灣農林 TTC,40438.918,0.0637583892617449,2016-07-01
2329,華泰 OSE,68039.148,0.1516393442622952,2016-07-01
1216,統一企業 PEC,188129.675,0.0267716535433071,2016-07-01
3017,奇鋐 AVC,63920.303,0.0599173553719008,2016-07-01
2352,佳世達 Qisda,213847.884,0.0131578947368421,2016-07-01
2367,燿華 Unitech,42267.311,-0.0497607655502392,2016-07-01
1301,台灣塑膠 FPC,148383.086,0.0,2016-07-01
1326,台灣化纖 FCFC,140462.116,0.0259259259259258,2016-07-01
2511,太子 PHD,40138.734,-0.1129707112970711,2016-07-01
2801,彰銀 C.H.B,359653.174,0.0238805970149252,2016-07-01
2406,國碩 Gigastorage,64043.364,-0.0873015873015872,2016-07-01
2323,中環 CMC,116778.172,0.0425531914893617,2016-07-01
2449,京元電子 KYEC,179507.46,0.0700525394045534,2016-07-01
6285,啟碁 WNC,37851.24,0.0377588306942753,2016-07-01
2426,鼎元 Tyntek,26596.955,0.0631970260223049,2016-07-01
2367,燿華 Unitech,36713.846,0.0271903323262839,2016-08-01
2511,太子 PHD,14569.722,-0.0094339622641509,2016-08-01
6209,今國光學 KINKO,54218.913,0.2716763005780346,2016-08-01
3017,奇鋐 AVC,117706.075,-0.0272904483430798,2016-08-01
8163,達方電子 DARFON,20360.071,0.0583333333333333,2016-08-01
2323,中環 CMC,78511.961,-0.0178571428571428,2016-08-01
2329,華泰 OSE,159616.56,-0.0355871886120996,2016-08-01
2352,佳世達 Qisda,208371.177,0.1168831168831168,2016-08-01
6176,瑞儀 ROEC,127888.811,0.0195694716242661,2016-08-01
2349,錸德 RITEK,468812.668,-0.0125944584382872,2016-08-01
6285,啟碁 WNC,73959.418,0.1208920187793426,2016-08-01
9904,寶成工業 Pou Chen,137949.802,0.057471264367816,2016-08-01
2449,京元電子 KYEC,203281.044,-0.0458265139116203,2016-08-01
2406,國碩 Gigastorage,90627.913,-0.0478260869565218,2016-08-01
1326,台灣化纖 FCFC,85601.607,-0.0084235860409144,2016-08-01
1301,台灣塑膠 FPC,107426.465,0.0064267352185089,2016-08-01
2801,彰銀 C.H.B,349707.348,-0.0699708454810495,2016-08-01
1216,統一企業 PEC,204086.594,-0.0797546012269939,2016-08-01
2913,臺灣農林 TTC,81685.623,-0.0473186119873817,2016-08-01
2426,鼎元 Tyntek,30234.632,-0.0839160839160839,2016-08-01
3017,奇鋐 AVC,44613.784,-0.0220440881763527,2016-09-01
6285,啟碁 WNC,53164.248,0.0356020942408377,2016-09-01
2511,太子 PHD,11790.281,-0.0238095238095238,2016-09-01
2352,佳世達 Qisda,177424.112,0.0310077519379845,2016-09-01
2913,臺灣農林 TTC,26333.706,-0.0364238410596025,2016-09-01
9904,寶成工業 Pou Chen,75674.961,-0.0413043478260869,2016-09-01
2406,國碩 Gigastorage,82114.898,0.045662100456621,2016-09-01
2801,彰銀 C.H.B,122994.452,0.0062695924764891,2016-09-01
2426,鼎元 Tyntek,22847.169,-0.0229007633587785,2016-09-01
2323,中環 CMC,87429.654,0.0207792207792207,2016-09-01
1216,統一企業 PEC,229508.524,-0.02,2016-09-01
6176,瑞儀 ROEC,65574.599,-0.0230326295585413,2016-09-01
6209,今國光學 KINKO,75956.588,-0.0045454545454546,2016-09-01
2349,錸德 RITEK,510398.415,0.6250000000000001,2016-09-01
2367,燿華 Unitech,24416.382,-0.0098039215686274,2016-09-01
2449,京元電子 KYEC,141969.321,-0.0445969125214407,2016-09-01
8163,達方電子 DARFON,17801.17,-0.015748031496063,2016-09-01
1326,台灣化纖 FCFC,82328.734,0.0230582524271843,2016-09-01
1301,台灣塑膠 FPC,79414.278,-0.0063856960408684,2016-09-01
2329,華泰 OSE,42444.952,-0.0701107011070111,2016-09-01
2406,國碩 Gigastorage,79796.861,-0.0087336244541484,2016-10-01
2449,京元電子 KYEC,125202.073,-0.0035906642728905,2016-10-01
9904,寶成工業 Pou Chen,62328.574,-0.0317460317460317,2016-10-01
2913,臺灣農林 TTC,26418.962,-0.0549828178694158,2016-10-01
1301,台灣塑膠 FPC,130137.05,0.0976863753213368,2016-10-01
2349,錸德 RITEK,167906.06,-0.1459968602825745,2016-10-01
2352,佳世達 Qisda,124036.436,0.0,2016-10-01
2323,中環 CMC,52694.189,-0.0534351145038167,2016-10-01
1326,台灣化纖 FCFC,153702.392,0.1138790035587189,2016-10-01
2367,燿華 Unitech,19587.029,-0.0168316831683168,2016-10-01
8163,達方電子 DARFON,8641.872,-0.0133333333333333,2016-10-01
